ID_Client,Âge,Revenu_annuel,Score_depenses,Experience_travail,Taille_famille,cluster,Genre,Profession
1134,99.0,32449.200168160005,99.0,0.0,5.0,2.0,Female,Lawyer
1135,51.0,63212.84450464001,27.0,0.0,6.0,1.0,Female,Artist
1136,57.0,41545.3505976,52.0,1.0,7.0,2.0,Female,Artist
1137,92.0,50370.32682448,42.0,6.0,2.0,1.0,Male,Healthcare
1138,29.0,66438.80483136,100.0,7.0,3.0,1.0,Male,Entertainment
1139,62.0,81150.84922336001,49.0,1.0,4.0,3.0,Male,Entertainment
1140,43.0,79257.13062208,90.0,0.0,4.0,3.0,Female,Entertainment
1141,72.0,43257.34872704,26.0,0.0,1.0,2.0,Male,Marketing
1142,28.0,65624.15701952,88.0,6.0,3.0,1.0,Female,Artist
1143,57.0,80463.91208368,3.0,5.0,4.0,3.0,Female,Executive
1144,86.0,81959.30841232001,91.0,9.0,6.0,3.0,Female,Lawyer
1145,26.0,36230.44874784,7.0,1.0,6.0,2.0,Female,Lawyer
1146,13.0,58798.66858496001,40.0,9.0,3.0,1.0,Female,Marketing
1147,1.0,40262.05525312,68.0,1.0,5.0,2.0,Male,Artist
1148,89.0,69035.21343056,64.0,2.0,3.0,3.0,Female,Homemaker
1149,91.0,29105.093404640003,96.0,0.0,5.0,2.0,Female,Healthcare
1150,67.0,77688.03342096001,63.0,1.0,7.0,3.0,Female,Marketing
1151,63.0,82858.90913824001,51.0,0.0,4.0,3.0,Male,Lawyer
1152,90.0,105397.31106512,62.0,0.0,6.0,0.0,Female,Healthcare
1153,87.0,73122.51754176,97.0,1.0,6.0,3.0,Female,Executive
1154,89.0,85051.93204608001,55.0,1.0,2.0,3.0,Female,Healthcare
1155,34.0,41833.96546464,60.0,0.0,6.0,2.0,Female,Artist
1156,89.0,47232.13242224001,82.0,0.0,3.0,1.0,Male,Healthcare
1157,31.0,35401.73588400001,24.0,1.0,6.0,2.0,Male,Engineer
1158,55.0,36713.72393456,93.0,2.0,3.0,2.0,Male,Doctor
1159,3.0,106082.56039856002,4.0,9.0,2.0,0.0,Female,Healthcare
1160,64.0,92144.65646864,84.0,3.0,1.0,0.0,Male,Healthcare
1161,1.0,60953.434551360006,97.0,0.0,3.0,1.0,Female,Doctor
1162,20.0,87738.35697808,21.0,7.0,4.0,0.0,Female,Healthcare
1163,18.0,102996.12538768003,29.0,7.0,4.0,0.0,Female,Artist
1164,83.0,69821.16853632002,20.0,4.0,6.0,3.0,Female,Healthcare
1165,21.0,76934.14663376,3.0,1.0,1.0,3.0,Female,Healthcare
1166,19.0,106611.96895584,18.0,4.0,1.0,0.0,Male,Artist
1167,74.0,42841.585789920005,48.0,9.0,6.0,2.0,Female,Artist
1168,44.0,104390.81594400002,54.0,0.0,1.0,0.0,Female,Artist
1169,52.0,67268.64289936001,19.0,5.0,2.0,3.0,Female,Artist
1170,14.0,44899.02159648,30.0,1.0,6.0,2.0,Female,Engineer
1171,10.0,101703.82840992002,66.0,1.0,5.0,0.0,Male,Entertainment
1172,80.0,50714.07669536,50.0,1.0,2.0,1.0,Female,Lawyer
1173,82.0,103789.39432048,84.0,0.0,2.0,0.0,Female,Executive
1174,32.0,37181.80886512,75.0,6.0,3.0,2.0,Female,Artist
1175,16.0,33780.87929152,83.0,4.0,1.0,2.0,Female,Artist
1176,61.0,29560.801089440003,23.0,0.0,6.0,2.0,Male,Executive
1177,57.0,28371.460292320004,23.0,0.0,1.0,2.0,Male,Artist
1178,95.0,100271.44351424,45.0,1.0,2.0,0.0,Male,Engineer
1179,38.0,90652.0731504,98.0,8.0,3.0,0.0,Female,Artist
1180,70.0,49495.48059008,38.0,1.0,6.0,1.0,Male,Lawyer
1181,40.0,100790.162632,91.0,5.0,2.0,0.0,Female,Artist
1182,92.0,91952.80915936,32.0,1.0,6.0,0.0,Female,Executive
1183,73.0,60850.47837072,18.0,8.0,7.0,1.0,Female,Entertainment
1184,62.0,41305.68211152001,14.0,0.0,1.0,2.0,Female,Healthcare
1185,12.0,77878.192924,78.0,11.0,6.0,3.0,Female,Doctor
1186,65.0,30622.993816480004,93.0,1.0,7.0,2.0,Male,Healthcare
1187,88.0,94763.00654896,81.0,2.0,2.0,0.0,Female,Artist
1188,55.0,40125.905549760006,54.0,1.0,6.0,2.0,Female,Entertainment
1190,20.0,79567.68697024001,32.0,1.0,5.0,3.0,Female,Entertainment
1191,97.0,80009.89220512,32.0,7.0,4.0,3.0,Male,Artist
1192,93.0,35213.26418720001,43.0,9.0,6.0,2.0,Female,Artist
1193,84.0,97061.79864784,83.0,6.0,2.0,0.0,Male,Artist
1194,16.0,88659.33658304,76.0,2.0,6.0,0.0,Female,Executive
1195,10.0,80628.19189104001,57.0,4.0,7.0,3.0,Female,Doctor
1196,59.0,67418.29505264,38.0,1.0,2.0,3.0,Female,Doctor
1197,54.0,39833.91507024,35.0,0.0,5.0,2.0,Female,Entertainment
1198,82.0,78206.18993664,47.0,1.0,4.0,3.0,Male,Artist
1199,83.0,71264.24287152001,53.0,1.0,6.0,3.0,Male,Artist
1200,87.0,69043.65246176001,10.0,9.0,4.0,3.0,Male,Executive
1201,1.0,44895.64598400001,47.0,0.0,1.0,2.0,Male,Artist
1202,89.0,56347.4113224,5.0,6.0,1.0,1.0,Male,Healthcare
1203,32.0,62362.19015968,49.0,0.0,2.0,1.0,Female,Artist
1204,1.0,60108.968829280006,69.0,0.0,3.0,1.0,Female,Entertainment
1205,54.0,65926.27433648,66.0,12.0,5.0,1.0,Female,Doctor
1206,56.0,48888.99554784001,76.0,0.0,6.0,1.0,Female,Healthcare
1207,31.0,80587.68454128,81.0,4.0,7.0,3.0,Female,Executive
1208,26.0,82155.65653824,33.0,0.0,5.0,3.0,Female,Healthcare
1209,7.0,92990.80999696002,65.0,1.0,3.0,0.0,Male,Doctor
1210,60.0,74536.89917088002,9.0,1.0,2.0,3.0,Female,Artist
1211,92.0,54248.34296192001,74.0,8.0,5.0,1.0,Male,Artist
1212,93.0,85216.21185344002,41.0,1.0,5.0,3.0,Female,Artist
1213,8.0,43073.37784688,79.0,0.0,1.0,2.0,Female,Healthcare
1214,81.0,70503.04225728,81.0,0.0,6.0,3.0,Female,Lawyer
1215,21.0,61533.47729584001,22.0,4.0,2.0,1.0,Male,Entertainment
1216,96.0,75974.91008736001,12.0,0.0,7.0,3.0,Male,Artist
1217,78.0,33634.602750720005,81.0,3.0,3.0,2.0,Female,Artist
1218,86.0,79150.79882896002,63.0,1.0,2.0,3.0,Male,Artist
1219,1.0,102915.11068816,55.0,1.0,1.0,0.0,Male,Healthcare
1220,62.0,98755.79351072,44.0,1.0,6.0,0.0,Female,Artist
1221,68.0,96180.76379056,6.0,1.0,3.0,0.0,Male,Lawyer
1222,70.0,45681.601089760006,76.0,0.0,4.0,2.0,Male,Artist
1223,21.0,59010.20696704,8.0,0.0,4.0,1.0,Female,Healthcare
1225,62.0,78532.49914304003,66.0,0.0,2.0,3.0,Female,Executive
1226,22.0,71193.35500944001,45.0,0.0,3.0,3.0,Male,Homemaker
1227,87.0,99726.8447008,45.0,14.0,2.0,0.0,Female,Entertainment
1228,44.0,88228.94599184001,42.0,9.0,5.0,0.0,Male,Healthcare
1229,27.0,103069.26365808002,52.0,8.0,6.0,0.0,Female,Engineer
1230,95.0,47778.981644,46.0,4.0,6.0,1.0,Female,Artist
1231,89.0,39224.05441552001,47.0,9.0,2.0,2.0,Male,Artist
1232,41.0,34518.4506184,13.0,1.0,3.0,2.0,Female,Healthcare
1233,41.0,87773.80090912001,49.0,14.0,5.0,0.0,Male,Doctor
1234,21.0,103568.29170304,21.0,11.0,7.0,0.0,Male,Entertainment
1235,59.0,89100.41661376,98.0,1.0,1.0,0.0,Female,Artist
1236,64.0,76368.73154336,67.0,1.0,7.0,3.0,Female,Healthcare
1237,38.0,81973.37346432,82.0,0.0,4.0,3.0,Female,Marketing
1238,70.0,88501.24539856,23.0,4.0,3.0,0.0,Female,Executive
1239,25.0,49544.98957312,73.0,1.0,5.0,1.0,Female,Executive
1240,3.0,94081.69543008,59.0,3.0,1.0,0.0,Female,Homemaker
1241,70.0,86540.01454768,8.0,1.0,4.0,3.0,Female,Marketing
1242,29.0,96018.73439152,78.0,9.0,5.0,0.0,Male,Doctor
1243,88.0,52634.23759440001,13.0,3.0,3.0,1.0,Male,Artist
1244,20.0,57352.21863728001,18.0,1.0,3.0,1.0,Female,Healthcare
1245,58.0,44330.2308936,44.0,0.0,6.0,2.0,Female,Engineer
1246,70.0,31435.39122000001,94.0,0.0,5.0,2.0,Female,Engineer
1247,44.0,99869.18302704,81.0,1.0,5.0,0.0,Female,Lawyer
1248,87.0,56738.419768000014,83.0,0.0,3.0,1.0,Female,Doctor
1249,0.0,80498.23081056001,63.0,0.0,7.0,3.0,Female,Entertainment
1250,96.0,48072.65992976,4.0,9.0,6.0,1.0,Female,Artist
1251,75.0,64256.47136304001,33.0,9.0,4.0,1.0,Female,Doctor
1252,14.0,90646.4471296,69.0,0.0,1.0,0.0,Male,Executive
1253,8.0,105027.68149856,86.0,1.0,1.0,0.0,Female,Entertainment
1254,58.0,59243.12422816,75.0,0.0,3.0,1.0,Male,Doctor
1255,5.0,75051.11747200001,47.0,0.0,6.0,3.0,Female,Engineer
1256,70.0,31748.76057856,23.0,0.0,5.0,2.0,Male,Engineer
1257,49.0,76776.61805136001,72.0,3.0,3.0,3.0,Female,Healthcare
1258,60.0,106863.4520856,20.0,0.0,5.0,0.0,Male,Engineer
1259,25.0,92247.61264928,48.0,1.0,5.0,0.0,Female,Lawyer
1260,47.0,29340.82367616,17.0,0.0,3.0,2.0,Male,Artist
1261,53.0,81982.37509760002,62.0,12.0,7.0,3.0,Male,Homemaker
1262,24.0,105788.31951072002,61.0,1.0,5.0,0.0,Male,Healthcare
1263,46.0,71962.99465488,3.0,9.0,2.0,3.0,Female,Homemaker
1264,70.0,97956.89855712,31.0,1.0,1.0,0.0,Female,Lawyer
1265,53.0,81289.81193711999,10.0,14.0,3.0,3.0,Male,Artist
1266,63.0,43567.9050752,47.0,0.0,5.0,2.0,Male,Lawyer
1267,24.0,48450.728527520005,44.0,1.0,6.0,1.0,Female,Artist
1268,5.0,56291.71371648,49.0,1.0,3.0,1.0,Female,Entertainment
1269,7.0,37517.68230688,50.0,8.0,7.0,2.0,Male,Artist
1270,71.0,42024.12496768,41.0,1.0,6.0,2.0,Female,Doctor
1271,23.0,36929.76313328,50.0,4.0,5.0,2.0,Male,Entertainment
1272,0.0,34447.00015424,81.0,1.0,6.0,2.0,Female,Entertainment
1273,2.0,77936.70354032001,87.0,0.0,4.0,3.0,Female,Healthcare
1274,72.0,85743.37000240001,4.0,1.0,4.0,3.0,Female,Artist
1275,18.0,88754.41633456001,84.0,0.0,4.0,0.0,Male,Doctor
1276,11.0,93595.04463088002,59.0,6.0,4.0,0.0,Male,Engineer
1277,95.0,37822.050032160005,30.0,1.0,7.0,2.0,Female,Artist
1278,20.0,90666.70080448,88.0,0.0,4.0,0.0,Male,Engineer
1279,58.0,96006.35714576,70.0,1.0,7.0,0.0,Female,Healthcare
1280,67.0,90942.37582368,36.0,0.0,2.0,0.0,Female,Healthcare
1281,43.0,55144.005473280005,18.0,9.0,6.0,1.0,Male,Healthcare
1282,36.0,28426.03269408,19.0,0.0,6.0,2.0,Male,Artist
1283,2.0,98572.38523264,43.0,8.0,4.0,0.0,Male,Executive
1284,35.0,54978.03785967999,48.0,0.0,7.0,1.0,Female,Engineer
1285,81.0,79896.80918704001,81.0,3.0,4.0,3.0,Female,Entertainment
1286,84.0,93806.58301296,76.0,0.0,3.0,0.0,Male,Artist
1287,18.0,35247.58291408,13.0,0.0,2.0,2.0,Female,Entertainment
1288,54.0,101012.95305568002,4.0,8.0,4.0,0.0,Female,Homemaker
1289,98.0,29179.91948128,81.0,12.0,7.0,2.0,Female,Artist
1290,75.0,48550.871697760005,42.0,9.0,4.0,1.0,Female,Executive
1291,98.0,36586.57586448,23.0,0.0,4.0,2.0,Female,Artist
1292,94.0,39035.02011664,25.0,0.0,2.0,2.0,Male,Entertainment
1293,24.0,39794.53292464,63.0,5.0,3.0,2.0,Male,Artist
1294,47.0,105711.80562784002,89.0,6.0,2.0,0.0,Female,Artist
1295,40.0,65262.40388208,55.0,1.0,4.0,1.0,Female,Engineer
1296,68.0,48968.88504320001,4.0,9.0,1.0,1.0,Male,Artist
1297,18.0,101806.22198848,74.0,2.0,2.0,0.0,Female,Artist
1298,83.0,64990.10447536001,82.0,0.0,6.0,1.0,Female,Healthcare
1299,34.0,43308.54551632,46.0,1.0,3.0,2.0,Male,Lawyer
1300,81.0,28579.060459839995,56.0,10.0,5.0,2.0,Male,Artist
1301,61.0,82336.814408,43.0,1.0,3.0,3.0,Female,Artist
1302,77.0,45633.77991296,61.0,5.0,3.0,2.0,Female,Healthcare
1303,52.0,45348.5406584,20.0,1.0,6.0,2.0,Male,Doctor
1304,40.0,96738.86505392002,11.0,1.0,6.0,0.0,Male,Doctor
1305,93.0,89457.10633248002,26.0,8.0,6.0,0.0,Male,Artist
1306,45.0,99787.60572544,96.0,1.0,2.0,0.0,Female,Healthcare
1307,83.0,105568.34209744,3.0,1.0,1.0,0.0,Female,Artist
1308,23.0,52795.14178928,25.0,0.0,7.0,1.0,Male,Lawyer
1309,15.0,73735.19120688,92.0,0.0,7.0,3.0,Male,Healthcare
1310,79.0,82213.0419504,20.0,6.0,6.0,3.0,Male,Entertainment
1311,80.0,47523.56029968,79.0,1.0,5.0,1.0,Male,Doctor
1312,35.0,81287.56152880001,15.0,0.0,4.0,3.0,Female,Entertainment
1313,39.0,89250.06876704001,78.0,2.0,5.0,0.0,Female,Healthcare
1314,4.0,54399.682921440006,28.0,0.0,4.0,1.0,Male,Entertainment
1315,83.0,72860.90757456,93.0,4.0,7.0,3.0,Female,Healthcare
1316,94.0,64423.56418079999,39.0,0.0,4.0,1.0,Female,Healthcare
1318,12.0,83845.15058448001,96.0,10.0,5.0,3.0,Female,Artist
1319,77.0,37275.76341248,13.0,1.0,2.0,2.0,Female,Lawyer
1320,48.0,66547.3870328,69.0,8.0,4.0,1.0,Female,Doctor
1321,97.0,72419.82754384,58.0,4.0,5.0,3.0,Male,Artist
1322,28.0,100303.5118328,91.0,4.0,7.0,0.0,Female,Artist
1323,99.0,81113.71748608,74.0,7.0,2.0,3.0,Female,Marketing
1324,27.0,46400.04394592,31.0,9.0,3.0,2.0,Male,Artist
1325,95.0,89459.35674080001,84.0,6.0,2.0,0.0,Female,Lawyer
1326,6.0,42850.02482112,83.0,6.0,2.0,2.0,Female,Artist
1327,18.0,43811.51177584001,49.0,6.0,5.0,2.0,Male,Executive
1328,42.0,30038.45025536,89.0,6.0,4.0,2.0,Male,Artist
1329,50.0,95022.36610784,41.0,9.0,7.0,0.0,Male,Artist
1330,86.0,72528.97234736,7.0,5.0,5.0,3.0,Male,Homemaker
1331,69.0,104119.07913936,49.0,5.0,4.0,0.0,Male,Lawyer
1332,23.0,74366.43074064,76.0,10.0,3.0,3.0,Male,Artist
1333,82.0,46167.1266848,46.0,7.0,1.0,2.0,Female,Healthcare
1334,97.0,75171.51431712,58.0,7.0,4.0,3.0,Female,Artist
1336,75.0,43024.43146592001,5.0,5.0,5.0,2.0,Female,Doctor
1337,14.0,53253.099882400005,9.0,8.0,1.0,1.0,Female,Healthcare
1338,3.0,34281.03254063999,30.0,8.0,1.0,2.0,Male,Doctor
1339,16.0,44590.15305456,82.0,6.0,2.0,2.0,Male,Healthcare
1340,45.0,70706.14160816002,36.0,5.0,2.0,3.0,Female,Entertainment
1341,23.0,71996.75077968,56.0,1.0,5.0,3.0,Female,Artist
1342,38.0,42815.706094240006,62.0,9.0,3.0,2.0,Male,Executive
1343,45.0,64553.52526128001,96.0,0.0,5.0,1.0,Female,Artist
1344,82.0,88887.75302752001,92.0,1.0,1.0,0.0,Female,Artist
1345,73.0,52764.198674880005,44.0,3.0,1.0,1.0,Male,Entertainment
1346,36.0,42295.29917024,41.0,1.0,7.0,2.0,Male,Entertainment
1347,13.0,98605.57875536,81.0,1.0,4.0,0.0,Male,Healthcare
1348,96.0,55845.570267040006,100.0,8.0,1.0,1.0,Female,Healthcare
1349,83.0,29587.243387200007,3.0,0.0,4.0,2.0,Female,Healthcare
1350,33.0,96181.88899472,75.0,0.0,4.0,0.0,Male,Artist
1351,68.0,75994.03855808,60.0,1.0,5.0,3.0,Male,Engineer
1352,88.0,94017.55879296002,34.0,0.0,1.0,0.0,Male,Lawyer
1353,87.0,103878.28544912,12.0,1.0,6.0,0.0,Female,Doctor
1354,88.0,96975.15792752,80.0,6.0,6.0,0.0,Female,Artist
1355,43.0,69906.68405248,67.0,1.0,7.0,3.0,Female,Marketing
1356,64.0,50618.43434176,92.0,10.0,6.0,1.0,Female,Artist
1357,96.0,38143.858421920006,42.0,1.0,6.0,2.0,Male,Entertainment
1358,72.0,99059.59863392,70.0,1.0,7.0,0.0,Female,Doctor
1359,48.0,94245.41263536,27.0,2.0,7.0,0.0,Male,Artist
1360,64.0,43834.57846112,11.0,1.0,6.0,2.0,Female,Artist
1361,8.0,32408.692818400006,81.0,0.0,2.0,2.0,Female,Doctor
1362,52.0,48589.1286392,70.0,1.0,7.0,1.0,Female,Engineer
1363,3.0,52818.771076640005,39.0,1.0,2.0,1.0,Male,Healthcare
1364,44.0,73752.06926928001,62.0,4.0,1.0,3.0,Female,Artist
1365,14.0,49071.27862176,14.0,8.0,4.0,1.0,Male,Healthcare
1366,50.0,65867.20111808,45.0,1.0,2.0,1.0,Female,Doctor
1367,53.0,84910.71892400002,1.0,1.0,2.0,3.0,Male,Healthcare
1368,31.0,84040.93610832,100.0,0.0,3.0,3.0,Female,Lawyer
1369,31.0,78001.40277952,94.0,4.0,3.0,3.0,Female,Engineer
1370,97.0,83542.47066544002,42.0,4.0,7.0,3.0,Male,Doctor
1371,27.0,47628.76688864,66.0,4.0,6.0,1.0,Male,Lawyer
1372,2.0,62796.51896544002,99.0,6.0,5.0,1.0,Male,Lawyer
1373,81.0,61188.03961872,60.0,7.0,6.0,1.0,Male,Artist
1374,64.0,104758.19510224,73.0,10.0,5.0,0.0,Male,Artist
1375,11.0,82847.65709664002,59.0,10.0,2.0,3.0,Female,Lawyer
1376,78.0,74816.51240464,67.0,7.0,7.0,3.0,Female,Healthcare
1377,72.0,83879.46931136001,39.0,8.0,1.0,3.0,Male,Engineer
1378,36.0,92179.53779760002,84.0,5.0,7.0,0.0,Male,Doctor
1379,97.0,66261.58517616,67.0,5.0,5.0,1.0,Male,Artist
1380,88.0,74029.43209472002,18.0,7.0,3.0,3.0,Male,Artist
1381,21.0,69708.64812032001,91.0,7.0,5.0,3.0,Female,Artist
1382,62.0,50522.22938608,88.0,5.0,4.0,1.0,Female,Artist
1383,73.0,97592.33240928002,57.0,10.0,5.0,0.0,Male,Entertainment
1384,34.0,31331.30983520001,4.0,4.0,6.0,2.0,Female,Marketing
1386,39.0,56495.93827152,19.0,5.0,4.0,1.0,Male,Artist
1387,82.0,35416.363538080004,47.0,8.0,2.0,2.0,Female,Lawyer
1388,39.0,66698.72699232001,1.0,4.0,6.0,1.0,Male,Lawyer
1389,13.0,79142.92239984,49.0,6.0,7.0,3.0,Female,Artist
1390,68.0,42510.77576688,87.0,5.0,3.0,2.0,Female,Healthcare
1391,77.0,82874.66199648,50.0,6.0,6.0,3.0,Female,Healthcare
1392,35.0,62938.85729168,30.0,10.0,1.0,1.0,Female,Doctor
1393,5.0,63508.77319872,43.0,0.0,6.0,1.0,Male,Healthcare
1394,47.0,68225.06643536,58.0,1.0,1.0,3.0,Female,Engineer
1395,48.0,85244.90455952,93.0,7.0,2.0,3.0,Female,Artist
1396,34.0,59325.264131840006,40.0,0.0,5.0,1.0,Female,Artist
1397,20.0,51786.39625984001,91.0,1.0,1.0,1.0,Female,Healthcare
1398,61.0,56248.95595840001,94.0,10.0,1.0,1.0,Male,Healthcare
1399,16.0,47260.26252624001,68.0,9.0,6.0,1.0,Male,Artist
1400,2.0,62386.38204912,95.0,1.0,2.0,1.0,Male,Executive
1401,52.0,46402.29435424001,95.0,10.0,1.0,2.0,Female,Executive
1402,99.0,78587.07154480001,20.0,1.0,4.0,3.0,Male,Healthcare
1403,84.0,102603.99173792,62.0,0.0,6.0,0.0,Female,Entertainment
1404,58.0,67155.55988127999,94.0,4.0,2.0,3.0,Female,Engineer
1405,91.0,30261.24067904,57.0,0.0,2.0,2.0,Female,Doctor
1406,1.0,50826.03450928,92.0,0.0,2.0,1.0,Female,Doctor
1407,67.0,66582.83096384,94.0,1.0,7.0,1.0,Female,Engineer
1408,56.0,77317.27865024001,87.0,0.0,2.0,3.0,Male,Artist
1409,62.0,60188.29572256001,53.0,1.0,7.0,1.0,Female,Entertainment
1410,12.0,55434.30814656,52.0,0.0,6.0,1.0,Female,Doctor
1411,38.0,67976.396316,24.0,9.0,7.0,3.0,Female,Executive
1412,51.0,32634.29625248,83.0,1.0,5.0,2.0,Female,Executive
1413,20.0,60165.229037280005,73.0,1.0,1.0,1.0,Male,Artist
1414,43.0,73015.62314656001,31.0,1.0,2.0,3.0,Male,Entertainment
1415,93.0,68363.46654704002,90.0,0.0,6.0,3.0,Male,Engineer
1416,54.0,44965.97124400001,30.0,0.0,3.0,2.0,Female,Healthcare
1417,23.0,63061.50454512,74.0,7.0,7.0,1.0,Male,Healthcare
1419,64.0,82586.60973152002,90.0,8.0,3.0,3.0,Female,Healthcare
1420,55.0,42213.72186864,30.0,5.0,5.0,2.0,Female,Engineer
1421,85.0,84372.87133552,78.0,0.0,6.0,3.0,Female,Executive
1422,20.0,70241.99489216,39.0,5.0,5.0,3.0,Female,Healthcare
1423,73.0,87111.61826096,42.0,8.0,4.0,3.0,Male,Executive
1424,53.0,81958.74581024,55.0,0.0,1.0,3.0,Female,Executive
1425,7.0,77275.64609632001,89.0,8.0,7.0,3.0,Female,Artist
1426,50.0,76885.2002528,48.0,1.0,3.0,3.0,Female,Entertainment
1427,12.0,35631.840134720005,99.0,0.0,6.0,2.0,Female,Artist
1428,37.0,35383.73261744,29.0,1.0,5.0,2.0,Male,Executive
1429,78.0,91993.31650912,89.0,9.0,2.0,0.0,Male,Doctor
1430,29.0,82102.77194271999,40.0,10.0,2.0,3.0,Male,Marketing
1431,54.0,67075.10778384001,58.0,10.0,7.0,3.0,Female,Lawyer
1432,89.0,71719.95055632001,18.0,10.0,2.0,3.0,Male,Doctor
1433,25.0,76596.02278368,98.0,6.0,6.0,3.0,Female,Artist
1434,14.0,42758.32068208,46.0,7.0,3.0,2.0,Female,Artist
1435,12.0,47756.477560800005,24.0,6.0,2.0,1.0,Female,Healthcare
1436,18.0,46590.203448960005,1.0,6.0,2.0,1.0,Female,Artist
1437,74.0,28838.9826208,43.0,5.0,5.0,2.0,Male,Entertainment
1438,21.0,89775.53910976,42.0,5.0,5.0,0.0,Male,Healthcare
1439,9.0,73242.91438688002,88.0,9.0,7.0,3.0,Male,Artist
1440,49.0,99554.68846432,57.0,5.0,6.0,0.0,Female,Artist
1441,58.0,48332.01948864,99.0,5.0,4.0,1.0,Male,Artist
1442,16.0,42662.67832848001,5.0,10.0,7.0,2.0,Female,Healthcare
1443,55.0,69225.37293360001,56.0,7.0,3.0,3.0,Female,Engineer
1444,31.0,90697.64391888,10.0,9.0,1.0,0.0,Female,Lawyer
1445,59.0,45965.71514016,27.0,6.0,4.0,2.0,Female,Marketing
1446,25.0,97354.35172944,3.0,8.0,6.0,0.0,Female,Artist
1447,63.0,71101.65087040002,90.0,6.0,1.0,3.0,Male,Artist
1448,60.0,72128.3996664,27.0,6.0,5.0,3.0,Female,Healthcare
1449,41.0,102030.70021840002,73.0,10.0,3.0,0.0,Female,Artist
1450,84.0,55096.18429648,70.0,9.0,7.0,1.0,Female,Healthcare
1451,72.0,82382.94777856,25.0,6.0,1.0,3.0,Male,Artist
1452,97.0,70736.52212047999,41.0,6.0,4.0,3.0,Female,Artist
1453,43.0,74657.85861808,70.0,5.0,2.0,3.0,Female,Healthcare
1454,63.0,65315.2884776,8.0,5.0,1.0,1.0,Female,Artist
1455,7.0,76386.17220784,42.0,9.0,5.0,3.0,Female,Artist
1456,54.0,76748.48794736,45.0,9.0,6.0,3.0,Male,Healthcare
1457,27.0,45448.68382864001,82.0,9.0,3.0,2.0,Male,Artist
1458,28.0,102719.8877664,60.0,6.0,6.0,0.0,Male,Executive
1459,84.0,80771.09281936003,48.0,7.0,2.0,3.0,Female,Artist
1460,71.0,48332.01948864,85.0,5.0,4.0,1.0,Male,Entertainment
1461,88.0,78655.14639647999,99.0,4.0,4.0,3.0,Female,Entertainment
1462,75.0,43471.70011952,24.0,8.0,1.0,2.0,Female,Artist
1463,96.0,59617.81721344001,65.0,4.0,5.0,1.0,Female,Engineer
1464,83.0,70696.57737279999,19.0,10.0,4.0,3.0,Female,Engineer
1465,86.0,55384.79916352,76.0,7.0,4.0,1.0,Female,Entertainment
1466,60.0,100988.76116624,9.0,4.0,3.0,0.0,Male,Artist
1467,5.0,34079.620996,14.0,5.0,2.0,2.0,Female,Engineer
1468,65.0,42580.5384248,19.0,7.0,3.0,2.0,Female,Marketing
1469,49.0,48031.58997792,45.0,8.0,5.0,1.0,Female,Artist
1470,78.0,72374.25677536,19.0,5.0,6.0,3.0,Female,Marketing
1471,25.0,102557.85836735998,78.0,7.0,5.0,0.0,Male,Artist
1472,5.0,70157.60458016,94.0,10.0,3.0,3.0,Female,Artist
1473,58.0,71919.11169264001,2.0,7.0,7.0,3.0,Female,Artist
1474,80.0,100630.38364128002,97.0,8.0,4.0,0.0,Female,Artist
1475,94.0,103317.93377744,51.0,5.0,5.0,0.0,Female,Artist
1476,62.0,63746.19127648001,4.0,5.0,6.0,1.0,Male,Executive
1477,20.0,47263.07553664,77.0,8.0,4.0,1.0,Male,Artist
1478,85.0,48247.62917664,35.0,10.0,4.0,1.0,Male,Lawyer
1479,72.0,35515.94410624,45.0,8.0,7.0,2.0,Female,Engineer
1480,95.0,39480.03836192,6.0,10.0,6.0,2.0,Male,Executive
1481,97.0,95717.17967664,42.0,5.0,5.0,0.0,Female,Engineer
1482,25.0,93379.56803424,42.0,7.0,3.0,0.0,Female,Artist
1483,17.0,84236.72163216,78.0,7.0,3.0,3.0,Female,Artist
1485,59.0,63792.88724912,79.0,4.0,6.0,1.0,Female,Doctor
1486,30.0,62837.0263152,73.0,10.0,4.0,1.0,Male,Entertainment
1487,63.0,103985.7424464,60.0,9.0,3.0,0.0,Female,Doctor
1488,23.0,51505.65782192001,23.0,4.0,3.0,1.0,Female,Artist
1489,97.0,53238.47222832,17.0,6.0,3.0,1.0,Female,Marketing
1490,97.0,94268.47932064,99.0,4.0,7.0,0.0,Female,Artist
1491,94.0,67055.97931312001,57.0,9.0,3.0,3.0,Male,Artist
1492,28.0,54126.258310560006,67.0,5.0,5.0,1.0,Female,Artist
1493,21.0,48011.89890512,6.0,4.0,7.0,1.0,Male,Doctor
1494,25.0,62978.80203936,7.0,5.0,5.0,1.0,Female,Artist
1495,48.0,88330.21436623999,45.0,5.0,4.0,0.0,Female,Engineer
1496,53.0,65893.64341584001,23.0,9.0,7.0,1.0,Female,Artist
1497,97.0,97187.82151376,76.0,7.0,2.0,0.0,Female,Artist
1498,33.0,88529.93810464,52.0,7.0,4.0,0.0,Male,Healthcare
1499,5.0,88134.42884240001,20.0,4.0,5.0,0.0,Male,Entertainment
1500,72.0,93416.13716944,93.0,7.0,6.0,0.0,Male,Doctor
1501,40.0,38126.41775744,15.0,10.0,6.0,2.0,Male,Doctor
1502,34.0,96403.55421424,34.0,8.0,4.0,0.0,Male,Doctor
1503,63.0,65808.12789968,76.0,7.0,5.0,1.0,Female,Executive
